Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Region
Pakistan,2010,5.7861328125,8.362550735473633,0.5713159441947937,56.20000076293945,0.364205926656723,0.2859915494918823,0.851655900478363,Southern Asia
Pakistan,2011,5.267186164855957,8.368638038635254,0.5098841190338135,56.41999816894531,0.37582263350486755,0.015231332741677761,0.8571776151657104,Southern Asia
Pakistan,2012,5.131565093994141,8.381935119628906,0.5420380234718323,56.63999938964844,0.366844117641449,0.15038733184337616,0.8420245051383972,Southern Asia
Pakistan,2013,5.138082504272461,8.403820991516113,0.6070870757102966,56.86000061035156,0.4479095935821533,0.08499739319086075,0.7918352484703064,Southern Asia
Pakistan,2014,5.435657978057861,8.428629875183105,0.5516833066940308,57.08000183105469,0.5431385040283203,0.12586651742458344,0.6769275069236755,Southern Asia
Pakistan,2015,4.823194980621338,8.454401969909668,0.5617201328277588,57.29999923706055,0.5865462422370911,0.07066021114587784,0.7166411876678467,Southern Asia
Pakistan,2016,5.548508167266846,8.488210678100586,0.6269212961196899,57.70000076293945,0.6341828107833862,0.07992815226316452,0.7925300598144531,Southern Asia
Pakistan,2017,5.830870628356934,8.524110794067383,0.690263569355011,58.099998474121094,0.71265709400177,0.030064493417739868,0.71392822265625,Southern Asia
Pakistan,2018,5.471553802490234,8.561663627624512,0.6850594878196716,58.5,0.7725691199302673,0.05352156236767769,0.798841655254364,Southern Asia
Palestinian Territories,2007,4.1510539054870605,8.297229766845703,0.7118186354637146,61.897499084472656,0.3652961552143097,-0.09353312849998474,0.8441804051399231,Middle East and Northern Africa
Palestinian Territories,2008,4.385603427886963,8.178587913513184,0.6659107208251953,62.01499938964844,0.35775652527809143,-0.0702519342303276,0.7532130479812622,Middle East and Northern Africa
Palestinian Territories,2009,4.470191478729248,8.339799880981445,0.7380766868591309,62.13249969482422,0.4678119421005249,-0.09389125555753708,0.7973542213439941,Middle East and Northern Africa
Palestinian Territories,2010,4.702603816986084,8.333919525146484,0.821746289730072,62.25,0.5042622685432434,-0.12146604806184769,0.7524146437644958,Middle East and Northern Africa
Palestinian Territories,2011,4.751219749450684,8.379387855529785,0.7508322596549988,,0.5218892693519592,-0.12813639640808105,0.7502076029777527,Middle East and Northern Africa
Palestinian Territories,2012,4.646608352661133,8.485044479370117,0.7821691036224365,,0.5415828824043274,-0.1582091897726059,0.730194091796875,Middle East and Northern Africa
Palestinian Territories,2013,4.844027996063232,8.411455154418945,0.760899543762207,,0.4539033770561218,-0.15257874131202698,0.7796457409858704,Middle East and Northern Africa
Palestinian Territories,2014,4.721938133239746,8.370901107788086,0.7750867009162903,,0.657049834728241,-0.14827659726142883,0.8041654229164124,Middle East and Northern Africa
Palestinian Territories,2015,4.695239067077637,8.458488464355469,0.7661012411117554,,0.5560409426689148,-0.15938717126846313,0.7743013501167297,Middle East and Northern Africa
Palestinian Territories,2016,4.906618118286133,8.461804389953613,0.8177709579467773,,0.6076694130897522,-0.13444747030735016,0.8124646544456482,Middle East and Northern Africa
Palestinian Territories,2017,4.6281328201293945,,0.8243451118469238,,0.6316112875938416,,0.8306463360786438,Middle East and Northern Africa
Palestinian Territories,2018,4.553921699523926,,0.8194792866706848,,0.6545345187187195,,0.8137795329093933,Middle East and Northern Africa
Panama,2007,6.894139766693115,9.547253608703613,0.937078058719635,68.0,0.6402187943458557,0.09388265758752823,0.9152873754501343,Latin America and Caribbean
Panama,2008,6.930903434753418,9.623327255249023,0.9224812984466553,68.0999984741211,0.7073845863342285,0.0702352300286293,0.880650520324707,Latin America and Caribbean
Panama,2009,7.033740043640137,9.617890357971191,0.9050285220146179,68.19999694824219,0.7213936448097229,0.02498500421643257,0.8894239068031311,Latin America and Caribbean
Panama,2010,7.321467399597168,9.65685749053955,0.9275330901145935,68.30000305175781,0.7545236945152283,0.001911389292217791,0.8798258304595947,Latin America and Caribbean
Panama,2011,7.248080730438232,9.74647331237793,0.8762841820716858,68.5,0.8290128707885742,0.019145499914884567,0.8396844863891602,Latin America and Caribbean
Panama,2012,6.859835624694824,9.82235050201416,0.897391140460968,68.69999694824219,0.7831825017929077,0.008150788024067879,0.7957966327667236,Latin America and Caribbean
Panama,2013,6.866480350494385,9.871889114379883,0.8957198262214661,68.9000015258789,0.811337947845459,0.028136178851127625,0.8144646286964417,Latin America and Caribbean
Panama,2014,6.631171226501465,9.904386520385742,0.8734742403030396,69.0999984741211,0.8939151167869568,0.01185090932995081,0.8465938568115234,Latin America and Caribbean
Panama,2015,6.605550289154053,9.94206714630127,0.8826150298118591,69.30000305175781,0.8466691970825195,0.0027133203111588955,0.809942901134491,Latin America and Caribbean
